行业,公司名称,企业行业,职责描述,ONET0,desc0,dist0,score0,ONET1,desc1,dist1,score1,ONET2,desc2,dist2,score2,ONET3,desc3,dist3,score3,ONET4,desc4,dist4,score4
汽车 / 汽车交易/后市场,广西蜂鸟汽车科技有限公司,专业技术服务,1、接待来访客人并及时准确通知被访人员。 2、收发公司邮件和物品，并做好登记管理以及转递工作。 3、负责前台区域的坏境维护，保证设备安全及正常运转。 4、协助公司员工复印、传真等工作。 5、完成上级主管交办的其他工作。,31-9092.00,在医生的指导下执行行政和一定的临床职责。行政职责可能包括时间安排、保持医疗记录、为保险目的编码和开具账单。临床职责可能包括测量和记录生命体征和病史、为检查准备患者、抽血，按医生指示给药。,0.5405116364313594,未评分,13-1081.00,分析和协调公司或组织的持续物流职能。负责产品的整个生命周期，包括采购、分配、内部配置、交付和最终资源处理。,0.5188046486635874,未评分,31-2022.00,在物理治疗师或物理治疗助理的密切监督下，在特定情况下只执行委派的、选择的或例行任务。这些职责包括为患者和治疗区域做准备。,0.512832040347826,未评分,41-1011.00,在一个零售单位或部门直接监督和协调零售销售人员的活动。职责可能包括管理职能，如采购、预算、会计和人事工作，以及监督职责。,0.5075609809522238,未评分,43-4051.00,与客户互动，提供关于产品和服务的基本或脚本信息以回答常规询问。可能处理和解决一般投诉。不包括主要职责是安装、销售、维修和技术支持的个人。,0.5059540460000403,未评分
汽车 / 整车制造,敏实集团,汽车零部件及配件,1. 负责车辆工程、机械工程、项目管理等相关专业的工作； 2. 参与英语口语或其他语言的运用； 3. 遵守正直诚信、相互信任、团队合作、创新变革、开放包容等原则； 4. 能够有效沟通、倾听他人意见，并具备良好的沟通协调能力和抗压能力； 5. 具备国际化视野和全球发展潜力。,31-9092.00,在医生的指导下执行行政和一定的临床职责。行政职责可能包括时间安排、保持医疗记录、为保险目的编码和开具账单。临床职责可能包括测量和记录生命体征和病史、为检查准备患者、抽血，按医生指示给药。,0.5405663595115192,未评分,13-1081.00,分析和协调公司或组织的持续物流职能。负责产品的整个生命周期，包括采购、分配、内部配置、交付和最终资源处理。,0.5188257434584431,未评分,31-2022.00,在物理治疗师或物理治疗助理的密切监督下，在特定情况下只执行委派的、选择的或例行任务。这些职责包括为患者和治疗区域做准备。,0.5127813121892031,未评分,41-1011.00,在一个零售单位或部门直接监督和协调零售销售人员的活动。职责可能包括管理职能，如采购、预算、会计和人事工作，以及监督职责。,0.5075635301372602,未评分,43-4051.00,与客户互动，提供关于产品和服务的基本或脚本信息以回答常规询问。可能处理和解决一般投诉。不包括主要职责是安装、销售、维修和技术支持的个人。,0.5060518254201793,未评分
医疗健康 / 医疗机构,呼和浩特迪安医学检验所有限公司,医疗机构,1.上级带教学习项目知识，工作流程，各类系统使用方式； 2.上级带教学习临床推广思路，主要进行重点项目学习；,31-9092.00,在医生的指导下执行行政和一定的临床职责。行政职责可能包括时间安排、保持医疗记录、为保险目的编码和开具账单。临床职责可能包括测量和记录生命体征和病史、为检查准备患者、抽血，按医生指示给药。,0.5405135689352278,未评分,13-1081.00,分析和协调公司或组织的持续物流职能。负责产品的整个生命周期，包括采购、分配、内部配置、交付和最终资源处理。,0.5188207516495743,未评分,31-2022.00,在物理治疗师或物理治疗助理的密切监督下，在特定情况下只执行委派的、选择的或例行任务。这些职责包括为患者和治疗区域做准备。,0.512782400263969,未评分,41-1011.00,在一个零售单位或部门直接监督和协调零售销售人员的活动。职责可能包括管理职能，如采购、预算、会计和人事工作，以及监督职责。,0.5074857104214087,未评分,43-4051.00,与客户互动，提供关于产品和服务的基本或脚本信息以回答常规询问。可能处理和解决一般投诉。不包括主要职责是安装、销售、维修和技术支持的个人。,0.5059427263396834,未评分
医疗健康 / 医疗机构,呼和浩特迪安医学检验所有限公司,医疗机构,1.上级带教学习商务工作流程，各类系统使用方式； 2.上级带教学习合同管理、招投标、应收管理等专业知识,31-9092.00,在医生的指导下执行行政和一定的临床职责。行政职责可能包括时间安排、保持医疗记录、为保险目的编码和开具账单。临床职责可能包括测量和记录生命体征和病史、为检查准备患者、抽血，按医生指示给药。,0.5405116364313594,未评分,13-1081.00,分析和协调公司或组织的持续物流职能。负责产品的整个生命周期，包括采购、分配、内部配置、交付和最终资源处理。,0.5188046486635874,未评分,31-2022.00,在物理治疗师或物理治疗助理的密切监督下，在特定情况下只执行委派的、选择的或例行任务。这些职责包括为患者和治疗区域做准备。,0.512832040347826,未评分,41-1011.00,在一个零售单位或部门直接监督和协调零售销售人员的活动。职责可能包括管理职能，如采购、预算、会计和人事工作，以及监督职责。,0.5075609809522238,未评分,43-4051.00,与客户互动，提供关于产品和服务的基本或脚本信息以回答常规询问。可能处理和解决一般投诉。不包括主要职责是安装、销售、维修和技术支持的个人。,0.5059540460000403,未评分
医疗健康 / 医药外包,康龙化成,医药外包,1、根据项目经理或副总的课题安排，合理设计实验方案并仔细实施； 2、独立承担高难度课题任务，保证按时完成课题任务； 3、科学分析实验中出现的问题，提出合理的改进建议，或得出合理的结论； 4、配合项目经理或副总定期向欧美客户定汇报课题进展情况； 5、及时地书写英文E-Note、日报和结题报告； 6、根据公司要求，及时地总结工作，上交实验数据资料；,31-9092.00,在医生的指导下执行行政和一定的临床职责。行政职责可能包括时间安排、保持医疗记录、为保险目的编码和开具账单。临床职责可能包括测量和记录生命体征和病史、为检查准备患者、抽血，按医生指示给药。,0.5405116364313594,未评分,13-1081.00,分析和协调公司或组织的持续物流职能。负责产品的整个生命周期，包括采购、分配、内部配置、交付和最终资源处理。,0.5188046486635874,未评分,31-2022.00,在物理治疗师或物理治疗助理的密切监督下，在特定情况下只执行委派的、选择的或例行任务。这些职责包括为患者和治疗区域做准备。,0.512832040347826,未评分,41-1011.00,在一个零售单位或部门直接监督和协调零售销售人员的活动。职责可能包括管理职能，如采购、预算、会计和人事工作，以及监督职责。,0.5075609809522238,未评分,43-4051.00,与客户互动，提供关于产品和服务的基本或脚本信息以回答常规询问。可能处理和解决一般投诉。不包括主要职责是安装、销售、维修和技术支持的个人。,0.5059540460000403,未评分
汽车 / 整车制造,中国汽研,整车制造,1）开展动力电池失效分析，找出失效模式和故障原因，提出改进建议，编制报告； 2）研究故障电池数据特征，开发故障诊断和安全预警算法； 3）研究电池系统失效机理和电池健康度，编制失效分析方案，开展失效分析试验； 4）参与纵向课题申报、立项、实施、验收等工作。,31-9092.00,在医生的指导下执行行政和一定的临床职责。行政职责可能包括时间安排、保持医疗记录、为保险目的编码和开具账单。临床职责可能包括测量和记录生命体征和病史、为检查准备患者、抽血，按医生指示给药。,0.5405821048562607,未评分,13-1081.00,分析和协调公司或组织的持续物流职能。负责产品的整个生命周期，包括采购、分配、内部配置、交付和最终资源处理。,0.5187730666715366,未评分,31-2022.00,在物理治疗师或物理治疗助理的密切监督下，在特定情况下只执行委派的、选择的或例行任务。这些职责包括为患者和治疗区域做准备。,0.5127422316659273,未评分,41-1011.00,在一个零售单位或部门直接监督和协调零售销售人员的活动。职责可能包括管理职能，如采购、预算、会计和人事工作，以及监督职责。,0.5075192120739119,未评分,43-4051.00,与客户互动，提供关于产品和服务的基本或脚本信息以回答常规询问。可能处理和解决一般投诉。不包括主要职责是安装、销售、维修和技术支持的个人。,0.5060408477575224,未评分
汽车 / 汽车交易/后市场,杭州小鲲科技有限公司,计算机软件,1、售后客服，处理客户售后问题； 2、接听客户来电，处理售后问题，做好记录； 3、通过团队协作，共同完成既定目标。,31-9092.00,在医生的指导下执行行政和一定的临床职责。行政职责可能包括时间安排、保持医疗记录、为保险目的编码和开具账单。临床职责可能包括测量和记录生命体征和病史、为检查准备患者、抽血，按医生指示给药。,0.5405135689352278,未评分,13-1081.00,分析和协调公司或组织的持续物流职能。负责产品的整个生命周期，包括采购、分配、内部配置、交付和最终资源处理。,0.5188207516495743,未评分,31-2022.00,在物理治疗师或物理治疗助理的密切监督下，在特定情况下只执行委派的、选择的或例行任务。这些职责包括为患者和治疗区域做准备。,0.512782400263969,未评分,41-1011.00,在一个零售单位或部门直接监督和协调零售销售人员的活动。职责可能包括管理职能，如采购、预算、会计和人事工作，以及监督职责。,0.5074857104214087,未评分,43-4051.00,与客户互动，提供关于产品和服务的基本或脚本信息以回答常规询问。可能处理和解决一般投诉。不包括主要职责是安装、销售、维修和技术支持的个人。,0.5059427263396834,未评分
机械/制造 / 电气机械/器材,方太,家具/家居,1、对促销季活动数据的收集、汇总、分析、通报； 2、协助每期店长集训营的会务工作以及资料的收集与整理； 3、门店分类分级大量数据的统计，梳理与分析汇总； 4、各流量端口线索数据的整理与输出； 5、对接门店大区专业线的工作闭环工作。,31-9092.00,在医生的指导下执行行政和一定的临床职责。行政职责可能包括时间安排、保持医疗记录、为保险目的编码和开具账单。临床职责可能包括测量和记录生命体征和病史、为检查准备患者、抽血，按医生指示给药。,0.5405116364313594,未评分,13-1081.00,分析和协调公司或组织的持续物流职能。负责产品的整个生命周期，包括采购、分配、内部配置、交付和最终资源处理。,0.5188046486635874,未评分,31-2022.00,在物理治疗师或物理治疗助理的密切监督下，在特定情况下只执行委派的、选择的或例行任务。这些职责包括为患者和治疗区域做准备。,0.512832040347826,未评分,41-1011.00,在一个零售单位或部门直接监督和协调零售销售人员的活动。职责可能包括管理职能，如采购、预算、会计和人事工作，以及监督职责。,0.5075609809522238,未评分,43-4051.00,与客户互动，提供关于产品和服务的基本或脚本信息以回答常规询问。可能处理和解决一般投诉。不包括主要职责是安装、销售、维修和技术支持的个人。,0.5059540460000403,未评分
机械/制造 / 电气机械/器材,海兴电力,电气机械/器材,1.根据公司销售目标，制定工作计划，完成个人销售指标； 2.组织解决方案技术人员开展项目销售工作； 3.熟悉产品知识，向用户讲解产品和解决方案； 4.签订销售合同，协调项目实施，完成收款； 5.维护老客户，开发新客户； 6.具备一定管理能力，可以带领团队工作。,31-9092.00,在医生的指导下执行行政和一定的临床职责。行政职责可能包括时间安排、保持医疗记录、为保险目的编码和开具账单。临床职责可能包括测量和记录生命体征和病史、为检查准备患者、抽血，按医生指示给药。,0.5405116364313594,未评分,13-1081.00,分析和协调公司或组织的持续物流职能。负责产品的整个生命周期，包括采购、分配、内部配置、交付和最终资源处理。,0.5188046486635874,未评分,31-2022.00,在物理治疗师或物理治疗助理的密切监督下，在特定情况下只执行委派的、选择的或例行任务。这些职责包括为患者和治疗区域做准备。,0.512832040347826,未评分,41-1011.00,在一个零售单位或部门直接监督和协调零售销售人员的活动。职责可能包括管理职能，如采购、预算、会计和人事工作，以及监督职责。,0.5075609809522238,未评分,43-4051.00,与客户互动，提供关于产品和服务的基本或脚本信息以回答常规询问。可能处理和解决一般投诉。不包括主要职责是安装、销售、维修和技术支持的个人。,0.5059540460000403,未评分
医疗健康 / 医疗机构,呼和浩特迪安医学检验所有限公司,医疗机构,1.上级带教学习项目知识，工作流程，各类系统使用方式； 2.上级带教学习销售工作方法及技能；,31-9092.00,在医生的指导下执行行政和一定的临床职责。行政职责可能包括时间安排、保持医疗记录、为保险目的编码和开具账单。临床职责可能包括测量和记录生命体征和病史、为检查准备患者、抽血，按医生指示给药。,0.5405135689352278,未评分,13-1081.00,分析和协调公司或组织的持续物流职能。负责产品的整个生命周期，包括采购、分配、内部配置、交付和最终资源处理。,0.5188207516495743,未评分,31-2022.00,在物理治疗师或物理治疗助理的密切监督下，在特定情况下只执行委派的、选择的或例行任务。这些职责包括为患者和治疗区域做准备。,0.512782400263969,未评分,41-1011.00,在一个零售单位或部门直接监督和协调零售销售人员的活动。职责可能包括管理职能，如采购、预算、会计和人事工作，以及监督职责。,0.5074857104214087,未评分,43-4051.00,与客户互动，提供关于产品和服务的基本或脚本信息以回答常规询问。可能处理和解决一般投诉。不包括主要职责是安装、销售、维修和技术支持的个人。,0.5059427263396834,未评分
医疗健康 / 医药外包,四川智同医药有限公司,医药外包,1.主要负责K1滴剂药品的推广及销售管理工作：包括销售政策的制定，客户的选择标准和任务分解推进方案； 2.拓展市场，对销售部门工作进行整体规划； 3.负责客户关系管理，收集反馈客户信息和需求并实施维护方案； 4.配合管理层制定并落实公司年度销售预算，达成各时间的阶段销售目标，在预算框架内开展工作； 5.发现，组建和培养销售骨干，负责销售团队的相关培训，做好团队育人留人相关工作，建立团结、高效的销售团队。,31-9092.00,在医生的指导下执行行政和一定的临床职责。行政职责可能包括时间安排、保持医疗记录、为保险目的编码和开具账单。临床职责可能包括测量和记录生命体征和病史、为检查准备患者、抽血，按医生指示给药。,0.5405116364313594,未评分,13-1081.00,分析和协调公司或组织的持续物流职能。负责产品的整个生命周期，包括采购、分配、内部配置、交付和最终资源处理。,0.5188046486635874,未评分,31-2022.00,在物理治疗师或物理治疗助理的密切监督下，在特定情况下只执行委派的、选择的或例行任务。这些职责包括为患者和治疗区域做准备。,0.512832040347826,未评分,41-1011.00,在一个零售单位或部门直接监督和协调零售销售人员的活动。职责可能包括管理职能，如采购、预算、会计和人事工作，以及监督职责。,0.5075609809522238,未评分,43-4051.00,与客户互动，提供关于产品和服务的基本或脚本信息以回答常规询问。可能处理和解决一般投诉。不包括主要职责是安装、销售、维修和技术支持的个人。,0.5059540460000403,未评分
汽车 / 整车制造,超威,整车制造,1. 协助储能电池包、系统电池簇、架、柜、集装箱产品结构设计； 2. 负责产品BOM、规格书、零部件图纸结构部分输出； 3. 协助负责热管理系统集成，配合完成电气系统集成； 4. 协助零部件或者产品制作指导，识别制样问题点并按照工程师要求优化设计方案； 5. 参与结构工艺前瞻技术的研究，按要求输出相关的报告或者专利。,31-9092.00,在医生的指导下执行行政和一定的临床职责。行政职责可能包括时间安排、保持医疗记录、为保险目的编码和开具账单。临床职责可能包括测量和记录生命体征和病史、为检查准备患者、抽血，按医生指示给药。,0.5405116364313594,未评分,13-1081.00,分析和协调公司或组织的持续物流职能。负责产品的整个生命周期，包括采购、分配、内部配置、交付和最终资源处理。,0.5188046486635874,未评分,31-2022.00,在物理治疗师或物理治疗助理的密切监督下，在特定情况下只执行委派的、选择的或例行任务。这些职责包括为患者和治疗区域做准备。,0.512832040347826,未评分,41-1011.00,在一个零售单位或部门直接监督和协调零售销售人员的活动。职责可能包括管理职能，如采购、预算、会计和人事工作，以及监督职责。,0.5075609809522238,未评分,43-4051.00,与客户互动，提供关于产品和服务的基本或脚本信息以回答常规询问。可能处理和解决一般投诉。不包括主要职责是安装、销售、维修和技术支持的个人。,0.5059540460000403,未评分
汽车 / 汽车交易/后市场,车膜客,汽车交易/后市场,1.根据诊所经营目标分解的个人销售目标，通过客户开发、挖潜、完善服务等方式，执行促销计划达成个人销售目标； 2.按照诊所服务礼仪规范要求、热情、诚恳接待客户。以专业的知识、良好的沟通技巧为客户解疑并向客户推介诊所服务项目； 3.按标准流程接待每一个现场咨询顾客，根据顾客的不同类型和需要，充分突出诊所的特点及优势、手术特长、服务质量、采取不同的咨询技巧，配合专家制定合理的治疗方案； 4.负责顾客手术后的回访工作，严格执行回访制度，记录顾客的术后情况； 5.负责对缴费未治疗、未成交顾客的跟踪工作，确保其及时治疗，再次成交； 6.负责对老顾客的二次开发，并引导老顾客推荐的新顾客； 7.与其他医生及医生助理、美疗师合作，深度开发客户消费潜力； 8.执行诊所各种促销活动的执行和推动，确保各类活动项目顺利完成； 9.做好客户信息资料的保密工作，尊重客户的隐私权；,31-9092.00,在医生的指导下执行行政和一定的临床职责。行政职责可能包括时间安排、保持医疗记录、为保险目的编码和开具账单。临床职责可能包括测量和记录生命体征和病史、为检查准备患者、抽血，按医生指示给药。,0.5405116364313594,未评分,13-1081.00,分析和协调公司或组织的持续物流职能。负责产品的整个生命周期，包括采购、分配、内部配置、交付和最终资源处理。,0.5188046486635874,未评分,31-2022.00,在物理治疗师或物理治疗助理的密切监督下，在特定情况下只执行委派的、选择的或例行任务。这些职责包括为患者和治疗区域做准备。,0.512832040347826,未评分,41-1011.00,在一个零售单位或部门直接监督和协调零售销售人员的活动。职责可能包括管理职能，如采购、预算、会计和人事工作，以及监督职责。,0.5075609809522238,未评分,43-4051.00,与客户互动，提供关于产品和服务的基本或脚本信息以回答常规询问。可能处理和解决一般投诉。不包括主要职责是安装、销售、维修和技术支持的个人。,0.5059540460000403,未评分
机械/制造 / 电气机械/器材,亨通光电,电气机械/器材,1、负责目标国家市场或客户的开发、维护以及销售订单、下单、发货、回款等完整闭环。 2、需求区域拉美、亚太、非洲及欧洲区域。,31-9092.00,在医生的指导下执行行政和一定的临床职责。行政职责可能包括时间安排、保持医疗记录、为保险目的编码和开具账单。临床职责可能包括测量和记录生命体征和病史、为检查准备患者、抽血，按医生指示给药。,0.5405663595115192,未评分,13-1081.00,分析和协调公司或组织的持续物流职能。负责产品的整个生命周期，包括采购、分配、内部配置、交付和最终资源处理。,0.5188257434584431,未评分,31-2022.00,在物理治疗师或物理治疗助理的密切监督下，在特定情况下只执行委派的、选择的或例行任务。这些职责包括为患者和治疗区域做准备。,0.5127813121892031,未评分,41-1011.00,在一个零售单位或部门直接监督和协调零售销售人员的活动。职责可能包括管理职能，如采购、预算、会计和人事工作，以及监督职责。,0.5075635301372602,未评分,43-4051.00,与客户互动，提供关于产品和服务的基本或脚本信息以回答常规询问。可能处理和解决一般投诉。不包括主要职责是安装、销售、维修和技术支持的个人。,0.5060518254201793,未评分
医疗健康 / 医疗机构,呼和浩特迪安医学检验所有限公司,医疗机构,1.上级带教学习项目知识，工作流程，各类系统使用方式； 2.上级带教学习销售工作方法及技能；,31-9092.00,在医生的指导下执行行政和一定的临床职责。行政职责可能包括时间安排、保持医疗记录、为保险目的编码和开具账单。临床职责可能包括测量和记录生命体征和病史、为检查准备患者、抽血，按医生指示给药。,0.5408190112103284,未评分,13-1081.00,分析和协调公司或组织的持续物流职能。负责产品的整个生命周期，包括采购、分配、内部配置、交付和最终资源处理。,0.5186358067500082,未评分,31-2022.00,在物理治疗师或物理治疗助理的密切监督下，在特定情况下只执行委派的、选择的或例行任务。这些职责包括为患者和治疗区域做准备。,0.5129811063896691,未评分,41-1011.00,在一个零售单位或部门直接监督和协调零售销售人员的活动。职责可能包括管理职能，如采购、预算、会计和人事工作，以及监督职责。,0.5074265713940738,未评分,43-4051.00,与客户互动，提供关于产品和服务的基本或脚本信息以回答常规询问。可能处理和解决一般投诉。不包括主要职责是安装、销售、维修和技术支持的个人。,0.5059665158695489,未评分
医疗健康 / 医药外包,杭州诺泰澳赛诺医药技术开发有限公司,医药外包,"1、负责多肽原料药的合成工艺开发及工艺优化，并且按照公司要求完成实验记录和项目报告； 2、在负责人带领下,开发多肽研发、生产的新技术、新平台； 3、解决实验中出现的问题，提出合理化的建议； 4、进行文献查阅和图谱解析； 5、对使用的实验设备和仪器进行保养和维护； 6、完成上级交办的其它工作。",31-9092.00,在医生的指导下执行行政和一定的临床职责。行政职责可能包括时间安排、保持医疗记录、为保险目的编码和开具账单。临床职责可能包括测量和记录生命体征和病史、为检查准备患者、抽血，按医生指示给药。,0.5405116364313594,未评分,13-1081.00,分析和协调公司或组织的持续物流职能。负责产品的整个生命周期，包括采购、分配、内部配置、交付和最终资源处理。,0.5188046486635874,未评分,31-2022.00,在物理治疗师或物理治疗助理的密切监督下，在特定情况下只执行委派的、选择的或例行任务。这些职责包括为患者和治疗区域做准备。,0.512832040347826,未评分,41-1011.00,在一个零售单位或部门直接监督和协调零售销售人员的活动。职责可能包括管理职能，如采购、预算、会计和人事工作，以及监督职责。,0.5075609809522238,未评分,43-4051.00,与客户互动，提供关于产品和服务的基本或脚本信息以回答常规询问。可能处理和解决一般投诉。不包括主要职责是安装、销售、维修和技术支持的个人。,0.5059540460000403,未评分
汽车 / 整车制造,奇瑞汽车,整车制造,1、负责车身结构、上部车身、门盖、车身平台、车身先进链接工艺设计与优化工作； 2、负责车身工程设计方案分析、确认，选择优秀方案； 3、实现缩短车身数据设计、发布周期，减少设计变更可能性等目的； 4、参与在产车型典型质量问题分析、确认，为解决问题提供技术支持； 5、负责建立车身结构优化流程、规范； 6、负责智能开闭、智能口盖、智能尾翼等系统集成设计与开发（场景开发、功能定义、硬件架构、机构设计、软件架构、软件编程、软件标定、功能测试等），传感器软硬件开发。,31-9092.00,在医生的指导下执行行政和一定的临床职责。行政职责可能包括时间安排、保持医疗记录、为保险目的编码和开具账单。临床职责可能包括测量和记录生命体征和病史、为检查准备患者、抽血，按医生指示给药。,0.5405116364313594,未评分,13-1081.00,分析和协调公司或组织的持续物流职能。负责产品的整个生命周期，包括采购、分配、内部配置、交付和最终资源处理。,0.5188046486635874,未评分,31-2022.00,在物理治疗师或物理治疗助理的密切监督下，在特定情况下只执行委派的、选择的或例行任务。这些职责包括为患者和治疗区域做准备。,0.512832040347826,未评分,41-1011.00,在一个零售单位或部门直接监督和协调零售销售人员的活动。职责可能包括管理职能，如采购、预算、会计和人事工作，以及监督职责。,0.5075609809522238,未评分,43-4051.00,与客户互动，提供关于产品和服务的基本或脚本信息以回答常规询问。可能处理和解决一般投诉。不包括主要职责是安装、销售、维修和技术支持的个人。,0.5059540460000403,未评分
汽车 / 汽车交易/后市场,用友汽车,互联网,1、负责相关产品的日常运营活动的需求采集，需求分析； 2、分析挖掘用户需求，以用户为中心设计产品的功能和交互，撰写产品需求文档； 3、跟踪产品设计开发及测试，以确保产品功能特性和交互符合产品需求； 4、关注车联网业界动态和用户对于产品各项功能的反馈，提出产品升级建议，不断增强；,31-9092.00,在医生的指导下执行行政和一定的临床职责。行政职责可能包括时间安排、保持医疗记录、为保险目的编码和开具账单。临床职责可能包括测量和记录生命体征和病史、为检查准备患者、抽血，按医生指示给药。,0.5405116364313594,未评分,13-1081.00,分析和协调公司或组织的持续物流职能。负责产品的整个生命周期，包括采购、分配、内部配置、交付和最终资源处理。,0.5188046486635874,未评分,31-2022.00,在物理治疗师或物理治疗助理的密切监督下，在特定情况下只执行委派的、选择的或例行任务。这些职责包括为患者和治疗区域做准备。,0.512832040347826,未评分,41-1011.00,在一个零售单位或部门直接监督和协调零售销售人员的活动。职责可能包括管理职能，如采购、预算、会计和人事工作，以及监督职责。,0.5075609809522238,未评分,43-4051.00,与客户互动，提供关于产品和服务的基本或脚本信息以回答常规询问。可能处理和解决一般投诉。不包括主要职责是安装、销售、维修和技术支持的个人。,0.5059540460000403,未评分
机械/制造 / 电气机械/器材,特锐德电气股份,电力/热力/燃气/水务,1、负责高端电力设备的市场营销工作，以国家电网、发电集团、铁路、石油化工、新能源等行业大客户对接为主，高效链接客户，基于客户需求挖掘，为客户创造价值； 2、负责大客户信息收集和客情关系的维护，挖掘商机并跟踪落地，促成项目中标； 3、项目合同签订，具备风险防范意识，掌握一定的合同条款风险知识，降低履约风险； 4、项目回款履约手续办理，跟踪项目进度，掌控项目现场实际情况，确保项目的按时回款。,31-9092.00,在医生的指导下执行行政和一定的临床职责。行政职责可能包括时间安排、保持医疗记录、为保险目的编码和开具账单。临床职责可能包括测量和记录生命体征和病史、为检查准备患者、抽血，按医生指示给药。,0.5405263487751814,未评分,13-1081.00,分析和协调公司或组织的持续物流职能。负责产品的整个生命周期，包括采购、分配、内部配置、交付和最终资源处理。,0.5188672099233236,未评分,31-2022.00,在物理治疗师或物理治疗助理的密切监督下，在特定情况下只执行委派的、选择的或例行任务。这些职责包括为患者和治疗区域做准备。,0.512804368006152,未评分,41-1011.00,在一个零售单位或部门直接监督和协调零售销售人员的活动。职责可能包括管理职能，如采购、预算、会计和人事工作，以及监督职责。,0.5075160124386953,未评分,43-4051.00,与客户互动，提供关于产品和服务的基本或脚本信息以回答常规询问。可能处理和解决一般投诉。不包括主要职责是安装、销售、维修和技术支持的个人。,0.5059581287272927,未评分
医疗健康 / 医疗机构,呼和浩特迪安医学检验所有限公司,医疗机构,1.上级带教学习项目知识，工作流程，各类系统使用方式； 2.上级带教学习销售工作方法及技能；,31-9092.00,在医生的指导下执行行政和一定的临床职责。行政职责可能包括时间安排、保持医疗记录、为保险目的编码和开具账单。临床职责可能包括测量和记录生命体征和病史、为检查准备患者、抽血，按医生指示给药。,0.5404760464446965,未评分,13-1081.00,分析和协调公司或组织的持续物流职能。负责产品的整个生命周期，包括采购、分配、内部配置、交付和最终资源处理。,0.5188665291508755,未评分,31-2022.00,在物理治疗师或物理治疗助理的密切监督下，在特定情况下只执行委派的、选择的或例行任务。这些职责包括为患者和治疗区域做准备。,0.5127625206868555,未评分,41-1011.00,在一个零售单位或部门直接监督和协调零售销售人员的活动。职责可能包括管理职能，如采购、预算、会计和人事工作，以及监督职责。,0.5075291306855678,未评分,43-4051.00,与客户互动，提供关于产品和服务的基本或脚本信息以回答常规询问。可能处理和解决一般投诉。不包括主要职责是安装、销售、维修和技术支持的个人。,0.5059374552558857,未评分
医疗健康 / 医药外包,康龙化成,医药外包,1、根据项目经理或副总的课题安排，合理设计实验方案并仔细实施； 2、独立承担高难度课题任务，保证按时完成课题任务； 3、科学分析实验中出现的问题，提出合理的改进建议，或得出合理的结论； 4、配合项目经理或副总定期向欧美客户定汇报课题进展情况； 5、及时地书写英文E-Note、日报和结题报告； 6、根据公司要求，及时地总结工作，上交实验数据资料。,31-9092.00,在医生的指导下执行行政和一定的临床职责。行政职责可能包括时间安排、保持医疗记录、为保险目的编码和开具账单。临床职责可能包括测量和记录生命体征和病史、为检查准备患者、抽血，按医生指示给药。,0.5405116364313594,未评分,13-1081.00,分析和协调公司或组织的持续物流职能。负责产品的整个生命周期，包括采购、分配、内部配置、交付和最终资源处理。,0.5188046486635874,未评分,31-2022.00,在物理治疗师或物理治疗助理的密切监督下，在特定情况下只执行委派的、选择的或例行任务。这些职责包括为患者和治疗区域做准备。,0.512832040347826,未评分,41-1011.00,在一个零售单位或部门直接监督和协调零售销售人员的活动。职责可能包括管理职能，如采购、预算、会计和人事工作，以及监督职责。,0.5075609809522238,未评分,43-4051.00,与客户互动，提供关于产品和服务的基本或脚本信息以回答常规询问。可能处理和解决一般投诉。不包括主要职责是安装、销售、维修和技术支持的个人。,0.5059540460000403,未评分
汽车 / 整车制造,上海卓迈汽车,整车制造,1，负责汽车HMI的交互设计、视觉界面设计； 2，参与车载平台的规划构思，归纳产品的交互需求； 3，优化现有产品的易用性，提高用户满意度； 4，负责车机端界面设计，有一定的美术素养，具备良好的绘画基础及平面设计水平,31-9092.00,在医生的指导下执行行政和一定的临床职责。行政职责可能包括时间安排、保持医疗记录、为保险目的编码和开具账单。临床职责可能包括测量和记录生命体征和病史、为检查准备患者、抽血，按医生指示给药。,0.5405116364313594,未评分,13-1081.00,分析和协调公司或组织的持续物流职能。负责产品的整个生命周期，包括采购、分配、内部配置、交付和最终资源处理。,0.5188046486635874,未评分,31-2022.00,在物理治疗师或物理治疗助理的密切监督下，在特定情况下只执行委派的、选择的或例行任务。这些职责包括为患者和治疗区域做准备。,0.512832040347826,未评分,41-1011.00,在一个零售单位或部门直接监督和协调零售销售人员的活动。职责可能包括管理职能，如采购、预算、会计和人事工作，以及监督职责。,0.5075609809522238,未评分,43-4051.00,与客户互动，提供关于产品和服务的基本或脚本信息以回答常规询问。可能处理和解决一般投诉。不包括主要职责是安装、销售、维修和技术支持的个人。,0.5059540460000403,未评分
